,Word,Counts
8556,Kolaiah,0
8557,Ithiel,1
8558,Gabbai,0
8559,Sallai,0
8560,Senuah,1
8561,Pelaliah,0
8562,Amashai,1
8563,Ahasai,0
8564,valour,0
8565,Bakbukiah,2
8566,Gispa,1
8567,Jekabzeel,0
8568,Bethphelet,0
8569,Mekonah,0
8570,Enrimmon,0
8571,Zareah,0
8572,Aija,0
8573,Neballat,0
8574,Ginnetho,0
8575,Maadiah,0
8576,Amok,0
8577,Joiakim,3
8578,Joiada,1
8579,Meraiah,0
8580,Melicu,0
8581,Helkai,0
8582,Moadiah,0
8583,Piltai,0
8584,Kallai,0
8585,recorded,1
8586,Persian,0
8587,thresholds,1
8588,thanksgivings,1
8589,Netophathi,0
8590,Hoshaiah,0
8591,Azarael,0
8592,Milalai,0
8593,Gilalai,0
8594,Maai,0
8595,Jezrahiah,1
8596,allied,1
8597,aforetime,5
8598,obtained,26
8599,preparing,1
8600,contended,6
8601,treading,4
8602,presses,2
8603,lading,2
8604,profaning,2
8605,sellers,1
8606,outlandish,1
8607,marrying,2
8608,India,2
8609,Media,3
8610,honour,57
8611,excellent,28
8612,Vashti,7
8613,Mehuman,0
8614,Biztha,0
8615,Harbona,0
8616,Bigtha,0
8617,Abagtha,0
8618,Zethar,0
8619,Carcas,0
8620,chamberlains,2
8621,Carshena,0
8622,Shethar,0
8623,Admatha,0
8624,Meres,0
8625,Marsena,0
8626,Memucan,1
8627,contempt,6
8628,Persians,2
8629,altered,0
8630,published,11
8631,empire,0
8632,appeased,1
8633,decreed,5
8634,Hege,1
8635,Jew,13
8636,Hadassah,0
8637,Esther,37
8638,Hegai,1
8639,preferred,5
8640,womens,0
8641,purifications,1
8642,odours,2
8643,Shaashgaz,0
8644,Tebeth,0
8645,Esthers,0
8646,Bigthan,1
8647,Teresh,0
8648,Mordecais,0
8649,Haman,35
8650,Hammedatha,3
8651,Agagite,0
8652,reverenced,1
8653,transgressest,1
8654,Pur,0
8655,perplexed,1
8656,wailing,7
8657,Hatach,2
8658,attend,9
8659,holdest,6
8660,enlargement,1
8661,banquet,13
8662,Zeresh,3
8663,availeth,4
8664,gallows,4
8665,merrily,1
8666,Bigthana,1
8667,delighteth,11
8668,countervail,1
8669,durst,9
8670,arising,1
8671,Hamans,0
8672,Harbonah,0
8673,Hang,1
8674,pacified,1
8675,pleasing,5
8676,Sivan,0
8677,deputies,1
8678,assault,2
8679,execution,0
8680,hoped,9
8681,Parshandatha,0
8682,Dalphon,0
8683,Aspatha,0
8684,Poratha,0
8685,Adalia,0
8686,Aridatha,0
8687,Parmashta,0
8688,Arisai,0
8689,Aridai,0
8690,Vajezatha,0
8691,feasting,4
8692,undertook,1
8693,Purim,3
8694,authority,24
8695,enjoined,3
8696,fastings,3
8697,declaration,4
8698,seeking,14
8699,eschewed,1
8700,feasted,1
8701,escheweth,2
8702,hedge,6
8703,Sabeans,2
8704,Chaldeans,21
8705,Naked,1
8706,holdeth,9
8707,movedst,1
8708,Skin,1
8709,potsherd,3
8710,retain,6
8711,Jobs,0
8712,Temanite,3
8713,Bildad,5
8714,Shuhite,1
8715,Zophar,4
8716,Naamathite,1
8717,stain,3
8718,blackness,2
8719,terrify,4
8720,solitary,4
8721,prevent,7
8722,untimely,4
8723,infants,2
8724,troubling,1
8725,oppressor,3
8726,hedged,3
8727,sighing,5
8728,roarings,1
8729,assay,1
8730,upholden,2
8731,faintest,0
8732,roaring,13
8733,perisheth,3
8734,stout,4
8735,mortal,6
8736,maker,7
8737,moth,6
8738,regarding,2
8739,envy,8
8740,silly,3
8741,robber,2
8742,swalloweth,2
8743,sparks,3
8744,unsearchable,2
8745,marvellous,18
8746,disappointeth,1
8747,devices,13
8748,crafty,1
8749,enterprise,0
8750,craftiness,0
8751,headlong,0
8752,stoppeth,4
8753,correcteth,0
8754,chastening,5
8755,bindeth,9
8756,woundeth,0
8757,scourge,11
8758,offspring,10
8759,shock,1
8760,throughly,10
8761,heavier,3
8762,bray,2
8763,loweth,1
8764,fodder,0
8765,unsavoury,1
8766,egg,0
8767,concealed,2
8768,forsaketh,6
8769,blackish,1
8770,ice,1
8771,vanish,3
8772,paths,23
8773,troops,4
8774,Redeem,2
8775,Teach,7
8776,forcible,1
8777,arguing,1
8778,imagine,12
8779,desperate,1
8780,overwhelm,1
8781,evident,3
8782,hireling,3
8783,wearisome,1
8784,tossings,1
8785,clods,4
8786,shuttle,0
8787,vanisheth,2
8788,whale,1
8789,complaints,1
8790,scarest,1
8791,terrifiest,1
8792,chooseth,3
8793,strangling,0
8794,preserver,1
8795,wert,5
8796,rush,2
8797,flag,1
8798,Whilst,2
8799,greenness,0
8800,withereth,3
8801,hypocrites,4
8802,spiders,0
8803,shooteth,3
8804,others,34
8805,Till,8
8806,laughing,0
8807,overturneth,3
8808,shaketh,5
8809,sealeth,3
8810,Arcturus,1
8811,Orion,0
8812,Pleiades,0
8813,withdraw,8
8814,proud,29
8815,stoop,2
8816,tempest,7
8817,multiplieth,3
8818,filleth,6
8819,trial,5
8820,hasteth,9
8821,plunge,1
8822,ditch,2
8823,daysman,1
8824,contendest,1
8825,enquirest,1
8826,searchest,2
8827,curdled,1
8828,sinews,4
8829,markest,1
8830,acquit,2
8831,woe,23
8832,increaseth,11
8833,shewest,4
8834,renewest,2
8835,increasest,1
8836,Before,21
8837,justified,28
8838,mockest,0
8839,oh,3
8840,exacteth,1
8841,deserveth,0
8842,perfection,5
8843,broader,1
8844,stedfast,6
8845,clearer,1
8846,inferior,4
8847,neighbour,28
8848,robbers,8
8849,shutteth,6
8850,withholdeth,4
8851,overturn,1
8852,looseth,2
8853,overthroweth,5
8854,trusty,0
8855,poureth,10
8856,weakeneth,2
8857,discovereth,2
8858,straiteneth,1
8859,stagger,2
8860,forgers,1
8861,reasoning,4
8862,pleadings,1
8863,mocketh,5
8864,remembrances,1
8865,hypocrite,5
8866,hidest,6
8867,writest,2
8868,stocks,1
8869,lookest,2
8870,narrowly,2
8871,rotten,5
8872,consumeth,2
8873,continueth,5
8874,sprout,1
8875,scent,3
8876,bud,6
8877,wasteth,3
8878,decayeth,2
8879,drieth,3
8880,sewest,1
8881,washest,1
8882,destroyest,4
8883,prevailest,1
8884,changest,1
8885,perceiveth,3
8886,pain,11
8887,unprofitable,5
8888,castest,2
8889,restrainest,1
8890,uttereth,9
8891,choosest,1
8892,condemneth,3
8893,restrain,1
8894,understandest,3
8895,consolations,1
8896,wink,2
8897,lettest,3
8898,filthy,14
8899,travaileth,5
8900,believeth,36
8901,wandereth,3
8902,Trouble,4
8903,stretcheth,7
8904,strengtheneth,7
8905,bosses,1
8906,collops,1
8907,inhabiteth,1
8908,unripe,1
8909,bribery,0
8910,deceit,12
8911,miserable,1
8912,emboldeneth,1
8913,answerest,0
8914,asswage,1
8915,asswaged,0
8916,eased,0
8917,wrinkles,0
8918,leanness,2
8919,gnasheth,3
8920,sharpeneth,2
8921,gaped,2
8922,reproachfully,0
8923,reins,8
8924,foul,5
8925,eyelids,6
8926,injustice,1
8927,pleadeth,3
8928,extinct,0
8929,mockers,3
8930,flattery,2
8931,members,20
8932,Upright,1
8933,purposes,3
8934,reputed,2
8935,spark,1
8936,candle,9
8937,straitened,3
8938,gin,3
8939,trap,1
8940,Terrors,3
8941,hungerbitten,0
8942,nephew,1
8943,counteth,3
8944,estranged,5
8945,persecute,23
8946,printed,1
8947,redeemer,3
8948,punishments,2
8949,check,1
8950,triumphing,2
8951,vomit,5
8952,vipers,0
8953,sufficiency,3
8954,straits,0
8955,blown,3
8956,reveal,7
8957,flow,11
8958,bull,2
8959,gendereth,1
8960,calveth,0
8961,casteth,16
8962,distributeth,1
8963,chaff,10
8964,storm,9
8965,carrieth,3
8966,layeth,17
8967,rewardeth,5
8968,judgeth,14
8969,moistened,1
8970,marrow,2
8971,wrongfully,3
8972,tomb,0
8973,innumerable,4
8974,answers,2
8975,profitable,12
8976,infinite,0
8977,clothing,4
8978,honourable,13
8979,sudden,3
8980,Thick,1
8981,Acquaint,1
8982,Receive,5
8983,defence,10
8984,island,5
8985,pureness,2
8986,arguments,0
8987,dispute,1
8988,necessary,7
8989,soft,6
8990,landmarks,0
8991,wet,6
8992,shelter,1
8993,winepresses,0
8994,Men,17
8995,groan,3
8996,waiteth,10
8997,disguiseth,1
8998,daytime,1
8999,beholdeth,4
9000,Drought,1
9001,sweetly,1
9002,entreateth,1
9003,resteth,3
9004,liar,3
9005,Dominion,1
9006,shineth,8
9007,counselled,1
9008,plentifully,2
9009,Dead,2
9010,Hell,5
9011,hangeth,2
9012,reproof,9
9013,gained,9
9014,oppressors,3
9015,booth,1
9016,departeth,7
9017,hurleth,1
9018,fain,2
9019,clap,6
9020,vein,1
9021,inhabitant,17
9022,sapphires,0
9023,vultures,1
9024,cutteth,6
9025,overflowing,9
9026,depth,6
9027,crystal,1
9028,equal,7
9029,coral,0
9030,pearls,1
9031,rubies,0
9032,Destruction,4
9033,winds,13
9034,weigheth,2
9035,diadem,2
9036,jaws,2
9037,comforteth,4
9038,mourners,1
9039,derision,8
9040,whereto,3
9041,mallows,1
9042,bushes,1
9043,cliffs,1
9044,brayed,0
9045,nettles,4
9046,viler,1
9047,collar,1
9048,opposest,1
9049,liftest,4
9050,causest,2
9051,dissolvest,1
9052,owls,2
9053,balance,4
9054,neighbours,5
9055,heinous,1
9056,crime,1
9057,visiteth,0
9058,warmed,5
9059,highness,1
9060,enticed,0
9061,wishing,1
9062,traveller,0
9063,hiding,6
9064,furrows,6
9065,owners,5
9066,cockle,1
9067,Barachel,2
9068,Buzite,1
9069,opinion,0
9070,Days,1
9071,inspiration,2
9072,Great,12
9073,reasons,0
9074,attended,3
9075,convinced,4
9076,thrusteth,1
9077,directed,3
9078,constraineth,2
9079,vent,0
9080,burst,9
9081,flattering,8
9082,titles,1
9083,clearly,3
9084,wish,4
9085,marketh,2
9086,slumberings,1
9087,instruction,13
9088,perishing,1
9089,abhorreth,3
9090,dainty,3
9091,destroyers,3
9092,fresher,1
9093,favourable,3
9094,profited,5
9095,worketh,35
9096,oftentimes,6
9097,trieth,5
9098,tasteth,1
9099,scorning,2
9100,profiteth,5
9101,disposed,4
9102,accepteth,4
9103,striketh,3
9104,ensnared,0
9105,offend,18
9106,addeth,4
9107,clappeth,1
9108,advantage,3
9109,sinnest,0
9110,oppressions,2
9111,extremity,0
9112,Maker,1
9113,despiseth,14
9114,preserveth,8
9115,withdraweth,1
9116,discipline,0
9117,pleasures,4
9118,delivereth,12
9119,esteem,5
9120,Desire,1
9121,exalteth,9
9122,drops,4
9123,vapour,2
9124,spreadings,1
9125,trembleth,2
9126,attentively,1
9127,directeth,3
9128,roareth,1
9129,thundereth,2
9130,marvellously,1
9131,comprehend,1
9132,wearieth,2
9133,scattereth,8
9134,counsels,5
9135,correction,3
9136,balancings,1
9137,quieteth,1
9138,glass,3
9139,cleanseth,3
9140,Fair,1
9141,weather,2
9142,Touching,2
9143,respecteth,2
9144,darkeneth,1
9145,demand,4
9146,swaddlingband,1
9147,dayspring,2
9148,satisfy,10
9149,gendered,1
9150,frozen,0
9151,influences,1
9152,Mazzaroth,1
9153,guide,20
9154,hardness,5
9155,appetite,2
9156,provideth,1
9157,calve,0
9158,liking,1
9159,scorneth,4
9160,range,1
9161,crib,1
9162,furrow,0
9163,harrow,1
9164,barn,0
9165,Gavest,1
9166,ostrich,0
9167,leaveth,6
9168,warmeth,2
9169,forgetteth,4
9170,crush,4
9171,imparted,2
9172,paweth,1
9173,rattleth,1
9174,Ha,0
9175,ha,0
9176,smelleth,1
9177,crag,1
9178,contendeth,3
9179,reproveth,4
9180,Once,2
9181,disannul,2
9182,Deck,1
9183,abase,3
9184,behemoth,0
9185,navel,3
9186,shady,2
9187,fens,0
9188,trusteth,17
9189,pierceth,1
9190,leviathan,3
9191,thorn,6
9192,barbed,1
9193,irons,0
9194,dare,4
9195,sundered,0
9196,neesings,1
9197,kindleth,2
9198,flakes,1
9199,breakings,1
9200,dart,1
9201,esteemeth,3
9202,slingstones,1
9203,Darts,1
9204,laugheth,1
9205,shaking,7
9206,Sharp,2
9207,pointed,1
9208,bemoaned,1
9209,Jemima,0
9210,Kezia,0
9211,Kerenhappuch,0
9212,scornful,1
9213,wither,3
9214,Son,226
9215,Serve,2
9216,Kiss,1
9217,Many,20
9218,lifter,1
9219,Salvation,4
9220,leasing,0
9221,godly,14
9222,awe,2
9223,Offer,2
9224,meditation,4
9225,King,46
9226,deceitful,19
9227,Lead,2
9228,throat,4
9229,flatter,2
9230,defendest,1
9231,waxeth,2
9232,rending,1
9233,bent,7
9234,ordaineth,1
9235,dealing,1
9236,pate,0
9237,babes,4
9238,visitest,3
9239,crowned,5
9240,maintained,1
9241,satest,2
9242,destructions,1
9243,remembereth,5
9244,executeth,5
9245,Higgaion,0
9246,expectation,11
9247,boasteth,3
9248,covetous,2
9249,puffeth,3
9250,fraud,0
9251,murder,5
9252,den,11
9253,croucheth,0
9254,contemn,2
9255,beholdest,4
9256,spite,0
9257,Flee,5
9258,bend,8
9259,string,1
9260,horrible,6
9261,ceaseth,4
9262,vilest,1
9263,Consider,13
9264,bountifully,5
9265,uprightly,3
9266,backbiteth,1
9267,contemned,1
9268,honoureth,8
9269,changeth,2
9270,Preserve,2
9271,extendeth,1
9272,maintainest,1
9273,footsteps,4
9274,Shew,9
9275,lovingkindness,17
9276,Like,13
9277,greedy,6
9278,disappoint,1
9279,fillest,1
9280,pavilion,3
9281,Highest,2
9282,eyesight,0
9283,looks,1
9284,enlighten,1
9285,overtaken,2
9286,subdueth,3
9287,handywork,0
9288,bridegroom,13
9289,race,3
9290,converting,1
9291,simple,10
9292,enlightening,1
9293,enduring,3
9294,More,1
9295,errors,1
9296,presumptuous,1
9297,banners,0
9298,petitions,1
9299,preventest,1
9300,intended,1
9301,mischievous,5
9302,strings,2
9303,inhabitest,1
9304,ravening,5
9305,stare,1
9306,darling,2
9307,glorify,22
9308,kindreds,5
9309,restoreth,2
9310,anointest,1
9311,founded,10
9312,lovingkindnesses,1
9313,distresses,2
9314,Examine,2
9315,dissemblers,0
9316,congregations,1
9317,confident,4
9318,Wait,2
9319,endeavours,0
9320,operation,3
9321,powerful,0
9322,skip,1
9323,flames,3
9324,extol,4
9325,Pull,1
9326,Into,1
9327,especially,4
9328,contemptuously,1
9329,imputeth,2
9330,moisture,1
9331,forgavest,2
9332,skilfully,1
9333,fashioneth,3
9334,considereth,7
9335,fears,2
9336,lightened,4
9337,encampeth,2
9338,contrite,4
9339,afflictions,5
9340,Evil,3
9341,redeemeth,2
9342,Plead,3
9343,slippery,2
9344,deliverest,2
9345,spoileth,2
9346,False,1
9347,spoiling,5
9348,abjects,1
9349,hypocritical,2
9350,gnashed,2
9351,Aha,0
9352,aha,0
9353,Stir,1
9354,Ah,8
9355,flattereth,6
9356,hateful,1
9357,deviseth,8
9358,Fret,2
9359,evildoers,2
9360,envious,4
9361,Trust,7
9362,Delight,2
9363,desires,3
9364,Commit,2
9365,Rest,1
9366,patiently,3
9367,plotteth,1
9368,conversation,16
9369,upholdeth,4
9370,borroweth,0
9371,payeth,1
9372,begging,1
9373,talketh,2
9374,watcheth,2
9375,transgressors,11
9376,presseth,2
9377,soundness,4
9378,disquietness,1
9379,panteth,1
9380,lovers,10
9381,aloof,1
9382,deceits,1
9383,reproofs,1
9384,Forsake,3
9385,musing,1
9386,frail,1
9387,heapeth,2
9388,Remove,10
9389,rebukes,1
9390,correct,5
9391,miry,4
9392,usward,0
9393,Sacrifice,3
9394,volume,2
9395,preached,53
9396,Withhold,4
9397,tarrying,0
9398,languishing,0
9399,whisper,2
9400,favourest,1
9401,upholdest,1
9402,thirsteth,3
9403,holyday,0
9404,Hermonites,0
9405,Mizar,0
9406,Deep,1
9407,waterspouts,0
9408,billows,2
9409,unjust,10
9410,deliverances,1
9411,sellest,1
9412,sleepest,2
9413,forgettest,2
9414,inditing,1
9415,meekness,7
9416,Kings,3
9417,intreat,4
9418,swelling,7
9419,raged,0
9420,sunder,1
9421,Beautiful,2
9422,marvelled,11
9423,breakest,1
9424,Walk,5
9425,brutish,8
9426,approve,3
9427,tempestuous,3
9428,consentedst,1
9429,partaker,8
9430,adulterers,2
9431,frameth,2
9432,slanderest,1
9433,thoughtest,1
9434,glorifieth,1
9435,ordereth,1
9436,aright,1
9437,judgest,5
9438,shapen,1
9439,desirest,2
9440,Purge,2
9441,whiter,2
9442,Create,1
9443,uphold,5
9444,converted,2
9445,bloodguiltiness,0
9446,delightest,1
9447,boastest,1
9448,working,17
9449,Corrupt,1
9450,Attend,2
9451,pained,4
9452,Fearfulness,1
9453,overwhelmed,5
9454,windy,1
9455,Evening,0
9456,smoother,2
9457,softer,1
9458,tellest,1
9459,wanderings,0
9460,calamities,2
9461,overpast,0
9462,fixed,0
9463,charmers,0
9464,charming,1
9465,bendeth,2
9466,melteth,5
9467,belch,1
9468,Consume,1
9469,banner,3
9470,displayed,1
9471,washpot,0
9472,Philistia,1
9473,tottering,1
9474,fence,0
9475,consult,1
9476,inwardly,1
9477,robbery,4
9478,renderest,1
9479,Iniquities,1
9480,stilleth,1
9481,waterest,2
9482,enrichest,1
9483,ridges,1
9484,settlest,1
9485,crownest,1
9486,suffereth,5
9487,laidst,1
9488,wealthy,2
9489,extolled,1
9490,JAH,0
9491,march,5
9492,plentiful,4
9493,loadeth,1
9494,benefits,1
9495,issues,2
9496,scalp,1
9497,players,2
9498,council,5
9499,Rebuke,2
9500,spearmen,1
9501,Princes,4
9502,Ascribe,1
9503,sink,2
9504,reproaches,3
9505,drunkards,2
9506,waterflood,1
9507,Reproach,1
9508,wrathful,2
9509,Add,2
9510,hoofs,5
9511,MAKE,1
9512,HASTE,1
9513,DELIVER,1
9514,ME,0
9515,HELP,1
9516,greyheaded,0
9517,quicken,11
9518,mown,1
9519,flourish,5
9520,prayers,12
9521,loftily,0
9522,painful,1
9523,castedst,1
9524,awaketh,0
9525,awakest,0
9526,pricked,2
9527,ignorant,8
9528,ensigns,1
9529,hammers,0
9530,synagogues,9
9531,withdrawest,1
9532,inhabiting,1
9533,driedst,1
9534,Forget,1
9535,dissolved,0
9536,promotion,2
9537,mixture,2
9538,dregs,3
9539,stouthearted,1
9540,Vow,0
9541,waking,0
9542,shewing,12
9543,Marvellous,1
9544,overflowed,1
9545,feathered,2
9546,fattest,2
9547,enquired,12
9548,forgave,7
9549,limited,1
9550,caterpiller,1
9551,sycomore,3
9552,thunderbolts,0
9553,unfaithfully,1
9554,shouteth,1
9555,skilfulness,1
9556,revenging,1
9557,prisoner,7
9558,Shepherd,3
9559,leadest,1
9560,cherubims,12
9561,feedest,1
9562,preparedst,1
9563,boar,1
9564,Blow,5
9565,haters,2
9566,endured,5
9567,finest,2
9568,unjustly,0
9569,Defend,1
9570,Hagarenes,0
9571,Gebal,1
9572,holpen,5
9573,Kison,0
9574,amiable,1
9575,fainteth,3
9576,sparrow,2
9577,Baca,1
9578,doorkeeper,1
9579,Mercy,4
9580,Truth,1
9581,Righteousness,3
9582,unite,1
9583,assemblies,1
9584,Glorious,1
9585,highest,9
9586,writeth,1
9587,Free,1
9588,rememberest,2
9589,forgetfulness,0
9590,distracted,0
9591,Lover,1
9592,compared,5
9593,likened,6
9594,raging,2
9595,stillest,1
9596,Justice,1
9597,shortened,3
9598,carriest,1
9599,flourisheth,0
9600,apply,3
9601,fowler,1
9602,noisome,4
9603,Nor,9
9604,trample,3
9605,IT,1
9606,IS,3
9607,GOOD,2
9608,THING,1
9609,GIVE,1
9610,THANKS,1
9611,UNTO,2
9612,AND,3
9613,SING,1
9614,PRAISES,1
9615,NAME,0
9616,MOST,1
9617,HIGH,0
9618,flourishing,1
9619,becometh,15
9620,chastiseth,1
9621,chastenest,0
9622,teachest,6
9623,Unless,2
9624,comforts,2
9625,Harden,2
9626,temptation,6
9627,Honour,10
9628,Clouds,1
9629,Confounded,1
9630,Light,1
9631,equity,2
9632,executest,1
9633,Exalt,3
9634,answeredst,2
9635,tookest,2
9636,inventions,0
9637,Enter,5
9638,thankful,1
9639,slandereth,1
9640,declineth,0
9641,forgiveth,2
9642,crowneth,1
9643,satisfieth,3
9644,pitieth,1
9645,hearkening,1
9646,stretchest,1
9647,coveredst,2
9648,watereth,4
9649,sap,0
9650,nests,1
9651,conies,1
9652,openest,2
9653,senators,1
9654,caterpillers,0
9655,saint,3
9656,Wondrous,1
9657,ate,3
9658,angered,1
9659,unadvisedly,1
9660,insomuch,17
9661,subjection,9
9662,pitied,2
9663,Hungry,1
9664,Such,4
9665,Fools,2
9666,stormy,4
9667,reel,2
9668,wits,0
9669,calm,2
9670,watersprings,1
9671,barrenness,0
9672,decrease,0
9673,minished,1
9674,vagabonds,0
9675,beg,2
9676,extortioner,2
9677,extend,2
9678,memory,6
9679,tossed,6
9680,shaked,1
9681,beauties,1
9682,verity,1
9683,reverend,1
9684,Wealth,3
9685,discretion,1
9686,trusting,1
9687,gnash,2
9688,skipped,2
9689,ailed,1
9690,Tremble,0
9691,truths,0
9692,noses,2
9693,Gracious,1
9694,Precious,1
9695,undefiled,3
9696,Wherewithal,2
9697,Incline,4
9698,beholding,14
9699,Stablish,1
9700,quickened,5
9701,Horror,1
9702,forged,1
9703,grease,0
9704,Quicken,2
9705,teachers,5
9706,Accept,0
9707,Uphold,1
9708,dross,2
9709,panted,0
9710,usest,1
9711,Order,2
9712,Rivers,1
9713,Righteous,3
9714,Mesech,0
9715,slumber,4
9716,shade,1
9717,compact,1
9718,thrones,4
9719,fowlers,0
9720,laughter,3
9721,waketh,1
9722,late,2
9723,plowers,1
9724,housetops,1
9725,mower,1
9726,forgiveness,6
9727,lofty,6
9728,exercise,8
9729,quieted,2
9730,unity,2
9731,skirts,5
9732,vapours,3
9733,prefer,1
9734,Rase,1
9735,rase,1
9736,dasheth,2
9737,strengthenedst,1
9738,lowly,2
9739,concerneth,2
9740,downsitting,1
9741,uprising,0
9742,compassest,1
9743,acquainted,2
9744,attain,6
9745,fearfully,1
9746,curiously,1
9747,unperfect,0
9748,sharpened,2
9749,adders,0
9750,gins,2
9751,speaker,1
9752,practise,3
9753,stony,7
9754,cared,3
9755,muse,1
9756,Rid,1
9757,polished,3
9758,garners,2
9759,affording,1
9760,complaining,1
9761,satisfiest,1
9762,returneth,4
9763,relieveth,1
9764,outcasts,6
9765,swiftly,1
9766,hoarfrost,1
9767,morsels,0
9768,heights,1
9769,Fire,0
9770,fulfilling,3
9771,Mountains,0
9772,Beasts,0
9773,twoedged,2
9774,stringed,3
9775,organs,0
9776,learning,4
9777,ornament,5
9778,lurk,2
9779,purse,0
9780,concourse,0
9781,openings,1
9782,scorners,1
9783,hearkeneth,2
9784,Discretion,1
9785,frowardness,1
9786,inclineth,1
9787,barns,2
9788,Length,1
9789,pleasantness,0
9790,retaineth,3
9791,stumble,11
9792,Devise,1
9793,securely,2
9794,Strive,2
9795,Envy,1
9796,runnest,0
9797,Avoid,1
9798,diligence,6
9799,Ponder,1
9800,ponder,1
9801,moveable,0
9802,labours,5
9803,loving,3
9804,ravished,4
9805,pondereth,3
9806,ant,0
9807,sluggard,4
9808,Provideth,1
9809,travelleth,0
9810,naughty,3
9811,winketh,2
9812,Frowardness,1
9813,soweth,11
9814,discord,1
9815,Bind,4
9816,Lust,1
9817,whorish,3
9818,adultress,1
9819,wiped,4
9820,casement,0
9821,youths,1
9822,Passing,1
9823,attire,2
9824,impudent,3
9825,payed,2
9826,decked,6
9827,coverings,2
9828,tapestry,0
9829,perfumed,2
9830,solace,1
9831,loves,0
9832,goodman,6
9833,witty,1
9834,Counsel,2
9835,Riches,2
9836,durable,2
9837,abounding,3
9838,Rejoicing,2
9839,habitable,1
9840,wrongeth,1
9841,scorner,8
9842,rebuketh,4
9843,Reprove,1
9844,scornest,1
9845,clamorous,0
9846,passengers,4
9847,Stolen,1
9848,Treasures,1
9849,famish,1
9850,Blessings,1
9851,prating,3
9852,Hatred,1
9853,strifes,1
9854,Wise,1
9855,tendeth,5
9856,erreth,0
9857,refraineth,1
9858,prolongeth,2
9859,revealeth,6
9860,concealeth,2
9861,smart,1
9862,suretiship,1
9863,unpunished,0
9864,jewel,2
9865,swines,0
9866,snout,0
9867,liberal,3
9868,procureth,1
9869,winneth,1
9870,sinner,12
9871,obtaineth,2
9872,rottenness,3
9873,tilleth,2
9874,piercings,1
9875,Deceit,1
9876,Lying,1
9877,proclaimeth,1
9878,Heaviness,1
9879,seduceth,1
9880,roasteth,2
9881,pathway,1
9882,contention,3
9883,advised,2
9884,Hope,1
9885,ambassador,4
9886,Poverty,1
9887,honoured,4
9888,repayed,0
9889,Much,4
9890,spareth,4
9891,satisfying,2
9892,plucketh,1
9893,easy,3
9894,perceivest,2
9895,intermeddle,1
9896,backslider,1
9897,rageth,0
9898,penury,1
9899,hasty,9
9900,wholesome,2
9901,revenues,3
9902,disperse,7
9903,Correction,1
9904,cheerful,3
9905,feedeth,8
9906,Better,12
9907,dinner,2
9908,stalled,1
9909,appeaseth,1
9910,Folly,2
9911,disappointed,0
9912,studieth,2
9913,humility,3
9914,preparations,1
9915,transgresseth,3
9916,pacify,1
9917,Pride,1
9918,handleth,3
9919,Understanding,1
9920,wellspring,2
9921,Pleasant,1
9922,laboureth,2
9923,craveth,1
9924,diggeth,3
9925,whisperer,1
9926,enticeth,1
9927,disposing,1
9928,fining,2
9929,Childrens,0
9930,Excellent,1
9931,repeateth,1
9932,meddled,1
9933,justifieth,3
9934,begetteth,3
9935,medicine,0
9936,intermeddleth,1
9937,ignominy,1
9938,strokes,0
9939,innermost,2
9940,waster,1
9941,conceit,1
9942,contentions,4
9943,harder,3
9944,Death,2
9945,intreaties,0
9946,sticketh,1
9947,closer,1
9948,fretteth,1
9949,seemly,2
9950,deferreth,1
9951,dropping,2
9952,House,1
9953,Slothfulness,1
9954,Chasten,1
9955,chaseth,1
9956,Judgments,1
9957,Wine,1
9958,mocker,0
9959,provoketh,3
9960,Divers,2
9961,buyer,1
9962,Bread,2
9963,gravel,2
9964,obscure,1
9965,Mans,0
9966,enquiry,1
9967,grey,1
9968,blueness,1
9969,tend,1
9970,housetop,3
9971,brawling,2
9972,pacifieth,2
9973,transgressor,3
9974,contentious,3
9975,spendeth,3
9976,scaleth,1
9977,Proud,1
9978,coveteth,2
9979,greedily,3
9980,constantly,1
9981,hardeneth,3
9982,foreseeth,2
9983,Train,1
9984,borrower,1
9985,lender,0
9986,bountiful,1
9987,Foolishness,1
9988,Rob,1
9989,friendship,2
9990,furious,4
9991,sureties,1
9992,debts,0
9993,desirous,6
9994,Labour,2
9995,meats,2
9996,Apply,1
9997,winebibbers,0
9998,riotous,3
9999,eaters,1
10000,drowsiness,1
10001,rags,1
10002,babbling,0
10003,redness,1
10004,colour,10
10005,stingeth,1
10006,mast,0
10007,stumbleth,1
10008,copied,1
10009,finer,0
10010,Debate,1
10011,infamy,2
10012,fitly,4
10013,apples,1
10014,reprover,1
10015,refresheth,1
10016,forbearing,3
10017,maul,0
10018,Confidence,1
10019,unfaithful,1
10020,nitre,0
10021,singeth,1
10022,backbiting,1
10023,news,1
10024,whip,1
10025,meddleth,1
10026,deceiveth,6
10027,dissembleth,1
10028,rolleth,1
10029,Boast,2
10030,weighty,1
10031,Wrath,1
10032,outrageous,0
10033,Faithful,3
10034,kisses,2
10035,Ointment,1
10036,hearty,1
10037,rainy,1
10038,bewrayeth,3
10039,pestle,0
10040,hay,2
10041,bold,7
10042,sweeping,1
10043,shameth,1
10044,confesseth,3
10045,ranging,1
10046,abound,10
10047,robbeth,1
10048,often,9
10049,Scornful,1
10050,bloodthirsty,1
10051,lighteneth,2
10052,Correct,1
10053,corrected,2
10054,aboundeth,2
10055,partner,2
10056,Agur,1
10057,Jakeh,0
